timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,payload_sum,payload_len,Anomaly,Anomaly_Score
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.206.35,443.0,192.168.135.162,59160.0,161204.0,1292.0,False,0.004699596966984617
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.206.35,443.0,192.168.135.162,59160.0,168344.0,1292.0,False,0.008780306206563119
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,0.0,0.0,False,0.01008100236850606
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5400.0,60.0,False,0.005647552462316084
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5400.0,60.0,False,0.005647552462316084
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.206.35,443.0,192.168.135.162,59160.0,7390.0,66.0,False,0.004777135976757381
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,8931.0,82.0,False,0.008315552444716169
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5400.0,60.0,False,0.005647552462316084
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5400.0,60.0,False,0.005647552462316084
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5145.0,60.0,False,0.005689495996809339
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,162761.0,1292.0,False,0.009774672452856249
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,164036.0,1292.0,False,0.009414387350942811
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,163526.0,1292.0,False,0.009562622071125194
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,163781.0,1292.0,False,0.009489176980413714
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,159446.0,1292.0,False,0.010544369232843348
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,162251.0,1292.0,False,0.009909020843010258
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,162251.0,1292.0,True,0.014463748719468589
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8167.0,81.0,False,0.0072327015604013
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8421.0,82.0,False,0.00728423319201648
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,115198.0,926.0,True,0.011423045450096809
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,95722.0,767.0,False,0.010617731040148307
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54210.0,74.125.68.84,443.0,5400.0,60.0,False,0.006799315087382743
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8424.0,79.0,False,0.007266095733300522
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,109886.0,872.0,True,0.012073071025108642
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8931.0,82.0,False,0.007361833400744211
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,14498.0,125.0,False,0.00820110469651769
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,14254.0,114.0,False,0.009477294275675634
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5145.0,60.0,False,0.005689495996809339
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8174.0,74.0,False,0.007159331416426551
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,5145.0,60.0,False,0.005689495996809339
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,113704.0,879.0,True,0.014552476353557326
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,25887.0,211.0,False,0.008285008460035454
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,123023.0,995.0,False,0.01126418665811677
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,20580.0,163.0,False,0.009246826704421268
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8683.0,75.0,False,0.0072828303723592065
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,52991.0,74.125.68.84,443.0,8938.0,75.0,False,0.007332550432786613
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,173440.0,1334.0,False,0.009663590701969494
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,85094.0,685.0,False,0.011246576447424064
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54210.0,74.125.68.84,443.0,5400.0,60.0,False,0.006799315087382743
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,133411.0,1073.0,True,0.01567698762385479
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,54210.0,12725.0,124.0,False,0.010583888087920879
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54210.0,74.125.68.84,443.0,5655.0,60.0,False,0.006705226448883643
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54210.0,74.125.68.84,443.0,9951.0,93.0,False,0.008003935968804434
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,74.125.68.84,443.0,192.168.135.162,52991.0,6652.0,66.0,False,0.006247184259169108
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,62257.0,192.168.135.90,53.0,5899.0,75.0,False,0.010123446185021851
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,61409.0,192.168.135.90,53.0,5899.0,75.0,False,0.009104922614127138
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,35269.0,290.0,False,0.00947771042655361
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,62257.0,23966.0,368.0,True,0.017082653993055023
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,25155.0,204.0,False,0.00904126715150783
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,57020.0,192.168.135.90,53.0,7417.0,87.0,False,0.008278182203681662
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,59585.0,192.168.135.90,53.0,7417.0,87.0,False,0.007220199141103532
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,18585.0,144.0,False,0.00725720776457816
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,16803.0,141.0,False,0.007151139461161835
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,57020.0,8421.0,103.0,False,0.0046539833290482275
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,8457.0,72.0,False,0.007780292350363591
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,8456.0,73.0,False,0.007197793272046969
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7948.0,71.0,False,0.007428774774263809
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7950.0,69.0,False,0.007685432737599849
Thu Mar 20 23:56:21 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9221.0,73.0,False,0.007232050810873741
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165851.0,1288.0,False,0.00796414559855119
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167632.0,1292.0,False,0.008877615995660082
Thu Mar 20 23:56:21 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162532.0,1292.0,False,0.004934159866648121
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9217.0,77.0,False,0.0072879840295601685
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165847.0,1292.0,False,0.0074895008506029445
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,8711.0,73.0,False,0.007205196000574243
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167377.0,1292.0,False,0.008678819101610136
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,98303.0,751.0,True,0.012217449445179593
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9476.0,73.0,False,0.007344142957606616
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,6680.0,64.0,False,0.007125471601196243
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.193.226,443.0,192.168.135.162,61082.0,8471.0,82.0,False,0.004591699157206292
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.193.226,443.0,192.168.135.162,61082.0,165361.0,1292.0,False,0.004794684642923471
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.193.226,443.0,192.168.135.162,61082.0,159751.0,1292.0,False,0.0028243625358643255
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.193.226,443.0,192.168.135.162,61082.0,163831.0,1292.0,False,0.003619145581043466
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,61082.0,142.250.193.226,443.0,161791.0,1292.0,False,0.004602669337842372
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166357.0,1292.0,False,0.007885263968961982
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167887.0,1292.0,False,0.009076650658303565
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,161512.0,1292.0,False,0.0048229242093164254
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167377.0,1292.0,False,0.008678819101610136
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164317.0,1292.0,False,0.0063065572164313485
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163807.0,1292.0,False,0.005913575381376716
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9475.0,74.0,False,0.007266091539710671
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162532.0,1292.0,False,0.004934159866648121
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163552.0,1292.0,False,0.005717371662873657
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165847.0,1292.0,False,0.00748954063068854
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9220.0,74.0,False,0.007244516081273433
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166612.0,1292.0,False,0.008083377999837922
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166357.0,1292.0,False,0.007885263968961982
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7693.0,71.0,False,0.007188670648724925
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166102.0,1292.0,False,0.0076873380167397495
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,9979.0,80.0,False,0.008189431496520771
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,10490.0,79.0,False,0.007524587540357271
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,50367.0,142.250.182.150,443.0,9071.0,79.0,False,0.00733108703848128
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,20861.0,163.0,False,0.0080908639000163
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,8202.0,72.0,False,0.007540433299692365
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,72717.0,582.0,False,0.0082850579551039
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,160496.0,1288.0,False,0.004580574041685829
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162022.0,1292.0,False,0.004841589908367586
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164572.0,1292.0,False,0.0065033054530503195
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166102.0,1292.0,False,0.0076873380167397495
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162277.0,1292.0,False,0.004853569343819589
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164572.0,1292.0,False,0.0065033054530503195
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,160747.0,1292.0,False,0.004808088716925473
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,159727.0,1292.0,False,0.004931966814510139
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165847.0,1292.0,False,0.0074895008506029445
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165847.0,1292.0,False,0.0074895008506029445
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,168142.0,1292.0,False,0.009275863416986907
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164827.0,1292.0,False,0.006700142422397733
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,161257.0,1292.0,False,0.004816188231524209
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162532.0,1292.0,False,0.004934159866648121
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7442.0,67.0,False,0.007461746516779991
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164827.0,1292.0,False,0.006700142422397733
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167632.0,1292.0,False,0.008877615995660082
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.206.35,443.0,192.168.135.162,59160.0,7390.0,66.0,False,0.004777135976757381
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166612.0,1292.0,False,0.008083377999837922
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,167122.0,1292.0,False,0.00848015058940699
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163807.0,1292.0,False,0.005913585359139924
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,162022.0,1292.0,False,0.004841589908367586
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166102.0,1292.0,False,0.0076873380167397495
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164317.0,1292.0,False,0.0063065572164313485
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,161002.0,1292.0,False,0.0048112595530969545
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166357.0,1292.0,False,0.007885263968961982
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165592.0,1292.0,False,0.007291931269934015
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166357.0,1292.0,False,0.007885263968961982
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166357.0,1292.0,False,0.007885263968961982
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,50367.0,142.250.182.150,443.0,24757.0,203.0,False,0.006292831044038701
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54213.0,164197.0,1334.0,False,0.009855135268830199
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54213.0,168787.0,1334.0,False,0.008115590856186112
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54213.0,216.58.200.195,443.0,5847.0,60.0,True,0.014417255243363783
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164317.0,1292.0,False,0.0063065572164313485
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165082.0,1292.0,False,0.006897247079076393
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166612.0,1292.0,False,0.008083377999837922
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,165337.0,1292.0,False,0.007094509949028071
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163297.0,1292.0,False,0.005521346151975141
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.193.226,443.0,192.168.135.162,61082.0,7976.0,67.0,False,0.0052490275968815
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54216.0,0.0,0.0,False,0.010285529248973824
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,163552.0,1292.0,False,0.005717371662873657
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,9729.0,75.0,False,0.007309424303067204
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,172987.0,1292.0,True,0.013094496182813576
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,164572.0,1292.0,False,0.0065033054530503195
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,161002.0,1292.0,False,0.0048112595530969545
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,166867.0,1292.0,False,0.008281690106533294
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,8708.0,76.0,False,0.007233757350101476
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,156231.0,1218.0,False,0.009583935241027504
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,7696.0,68.0,False,0.007573642219024215
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,142.250.205.238,443.0,192.168.135.162,63050.0,28957.0,227.0,True,0.014937135424767914
Thu Mar 20 23:56:22 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,63050.0,142.250.205.238,443.0,18334.0,140.0,False,0.007458697918262438
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54215.0,5592.0,60.0,False,0.0048085469955491
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54215.0,123972.0,1014.0,False,0.008560240093434502
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54216.0,5337.0,60.0,False,0.004541176719251876
Thu Mar 20 23:56:22 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,216.58.200.195,443.0,192.168.135.162,54216.0,128307.0,1014.0,True,0.012611998975299915
